#{"t_start": 1764916300.63553, "env_id": "None"}
r,l,t
-108.648073,100,2983.734303
-412.024214,100,2988.90545
-112.030895,100,2992.795569
-145.102227,100,2997.8431
-201.57831,100,3001.913345
-257.38849,100,3006.916557
-120.623605,100,3011.908789
-125.683059,100,3015.81602
-177.868338,100,3020.834544
-274.66399,100,3024.943923
-182.756071,100,3028.829407
-139.896783,100,3032.838322
-416.026583,100,3038.003268
-351.729422,100,3041.884226
-210.146375,100,3047.068463
-140.402386,100,3051.916038
-212.767905,100,3055.963451
-119.97458,100,3059.924956
-141.782544,100,3064.142295
-186.341892,100,3068.885421
-313.721732,100,3073.929608
-128.686385,100,3078.92883
-209.897834,100,3082.917482
-122.701031,100,3086.954946
-217.119086,100,3090.916416
-197.057214,100,3094.906788
-173.143335,100,3098.910743
-121.439562,100,3102.83337
-129.510925,100,3106.928773
-181.136156,100,3111.947751
-161.225851,100,3116.854047
-111.364559,100,3120.863214
-129.054262,100,3125.25087
-164.600117,100,3128.871013
-147.169712,100,3132.953009
-174.660266,100,3137.962772
-80.548067,100,3141.866255
-81.845974,100,3145.866267
-156.726935,100,3150.940166
-133.344007,100,3153.925366
-134.63724,100,3156.914412
-162.780245,100,3160.902216
-156.620226,100,3164.976427
-119.580437,100,3168.01935
-82.834845,100,3170.999228
-128.947509,100,3174.949
-99.792867,100,3178.965418
-104.600895,100,3182.968987
-86.079638,100,3186.935424
94.063433,53,3190.448413
-85.389915,100,3193.938509
-122.664363,100,3198.953458
-143.936027,100,3204.176438
-146.497466,100,3207.014156
-117.369149,100,3209.931203
-137.320241,100,3214.062477
-99.608121,100,3217.974668
-157.768533,100,3221.104441
-139.711461,100,3225.029711
-157.501005,100,3230.065107
-133.82849,100,3235.055073
-120.834644,100,3239.988652
-81.689009,100,3243.979755
-66.522778,100,3247.98621
-102.975239,100,3250.998014
-133.621859,100,3255.006873
-154.099709,100,3258.9955
-121.771788,100,3264.016235
-104.933125,100,3268.009186
-158.012459,100,3272.026574
-127.970098,100,3276.026156
-119.238785,100,3281.018733
-148.550515,100,3285.022696
-108.066446,100,3289.023209
-105.695235,100,3293.035324
-113.978865,100,3297.079695
110.163105,42,3299.410665
-150.975654,100,3303.047642
87.37716,61,3305.621122
-123.324301,100,3310.031348
-114.642959,100,3314.053989
-66.846326,100,3317.04081
-112.199022,100,3322.073319
-116.979137,100,3325.045707
-115.384163,100,3330.081384
-162.955054,100,3334.04852
-132.727586,100,3339.113431
-158.085472,100,3344.15552
-112.812384,100,3349.325338
-135.028711,100,3353.084676
-216.937061,100,3358.666105
-118.740045,100,3362.090177
-141.009857,100,3367.101998
-168.487492,100,3372.098349
-136.076167,100,3377.113845
-126.773741,100,3382.104344
-225.460238,100,3386.102241
-133.082385,100,3391.190743
-132.557601,100,3395.371647
-126.430222,100,3400.119744
-111.784997,100,3404.15687
-81.298049,100,3408.131917
-165.431813,100,3412.126115
-226.77703,100,3415.126176
60.164816,68,3418.789896
-151.28879,100,3421.23117
-219.52374,100,3425.234087
-239.019638,100,3429.234025
-121.340245,100,3434.160431
-169.083965,100,3439.1506
-211.620515,100,3444.255819
-106.558794,100,3448.166145
-189.038653,100,3452.171055
-106.30989,100,3455.235489
-117.001804,100,3460.237002
-164.144514,100,3465.255077
-193.639252,100,3470.226134
-140.111467,100,3475.145776
-114.294387,100,3478.249537
-161.720175,100,3481.234418
-104.155838,100,3486.201221
-156.453332,100,3490.171139
-211.493379,100,3494.170236
-182.100859,100,3499.233114
-166.768833,100,3504.155463
-219.508851,100,3509.180596
-146.590463,100,3513.254213
-102.510367,100,3517.225476
-132.656344,100,3522.258636
-178.250148,100,3526.207049
-171.934927,100,3529.198601
-161.83021,100,3532.237051
34.69756,88,3537.137167
-176.534831,100,3540.195335
-96.92122,100,3544.198701
-85.47218,100,3548.275963
-108.088182,100,3552.246784
-192.629579,100,3556.300231
-114.858104,100,3559.286861
-103.639944,100,3562.294603
-220.59488,100,3566.29216
-193.874474,100,3571.296638
-169.438969,100,3575.322958
-213.927445,100,3580.247452
-115.31304,100,3585.320297
-200.292589,100,3589.357025
-166.02148,100,3594.335893
-160.10798,100,3598.369493
-177.35033,100,3603.283524
-186.403635,100,3608.271668
-13.68212,74,3612.016845
-93.032549,100,3616.301693
-193.966472,100,3621.306369
-131.0756,100,3626.308016
-188.781537,100,3630.315368
-214.090506,100,3634.32114
-149.386175,100,3639.393904
-127.020308,100,3643.406682
-100.853556,100,3648.325782
-128.167823,100,3652.342323
-148.89147,100,3657.389
-224.096153,100,3661.354906
-141.402209,100,3665.344643
-127.378071,100,3669.341639
-151.411448,100,3674.342356
-162.771814,100,3678.344982
-131.528086,100,3683.360785
-116.19799,100,3687.363204
-206.333677,100,3691.378297
-168.316439,100,3695.351228
-189.076453,100,3699.382318
-173.765815,100,3703.368216
-188.680121,100,3706.382105
-101.822064,100,3710.378178
-139.971329,100,3714.375566
-227.836253,100,3718.392181
-102.453553,100,3721.399117
-155.835222,100,3724.389997
-237.754127,100,3727.407244
-117.662292,100,3730.383825
-175.84601,100,3734.397001
-146.459793,100,3739.420385
-115.566077,100,3744.407799
-196.057505,100,3749.421411
-115.713765,100,3754.411068
-110.805203,100,3758.464624
-99.087023,100,3762.486879
-190.451098,100,3767.526694
-97.287916,100,3771.498515
-103.535885,100,3776.425877
-170.542952,100,3781.519858
-98.714666,100,3786.470843
-143.63684,100,3790.460574
-123.374341,100,3793.439214
-194.339191,100,3798.560808
-128.59118,100,3802.521568
-337.180696,100,3806.462072
-120.631923,100,3810.551227
-124.60825,100,3813.554541
-163.46948,100,3817.570745
-175.345658,100,3822.482167
-130.513771,100,3827.492218
-210.165262,100,3831.572657
-130.259564,100,3836.561086
-107.518999,100,3841.538173
-112.801283,100,3845.451386
-207.364604,100,3850.535138
-267.521634,100,3854.572127
-217.070939,100,3858.490313
-240.154436,100,3862.483622
-1038.97793,100,3866.455643
-181.666182,100,3869.611582
-261.088724,100,3873.527006
-167.829825,100,3877.537794
-289.487095,100,3882.537146
-268.484443,100,3887.538975
-220.671325,100,3891.628334
-130.925047,100,3895.606906
-142.387132,100,3900.562155
-165.313996,100,3905.618746
-290.25046,100,3910.636306
-206.853021,100,3914.563486
-260.081254,100,3919.613583
-217.633251,100,3923.616298
-326.336079,100,3928.570286
-296.990014,100,3932.631468
-122.835452,100,3935.579546
-260.762117,100,3939.577892
-133.881294,100,3944.545063
-315.850036,100,3948.650266
-207.555491,100,3953.646976
-152.827098,100,3957.579829
-155.484166,100,3962.612334
-225.646755,100,3967.641888
-230.988802,100,3972.697333
-215.049789,100,3977.706241
-152.166569,100,3982.677585
-225.481569,100,3987.622616
-163.150118,100,3992.633237
-91.454237,100,3997.671904
-141.990576,100,4000.66138
-223.176769,100,4003.610753
-229.6502,100,4007.717182
-143.250567,100,4010.703698
-120.31494,100,4015.719069
-137.091292,100,4019.667631
-152.730787,100,4022.658098
-179.538957,100,4027.657378
-133.945053,100,4031.650486
-225.509969,100,4036.660016
-248.73555,100,4039.714505
-250.306315,100,4044.690099
-250.048479,100,4048.761267
-186.519412,100,4052.67684
-160.135998,100,4057.72462
-190.432928,100,4062.744303
-212.767632,100,4067.662272
-116.081463,100,4071.693922
-169.825027,100,4075.693611
-246.272964,100,4080.789184
-163.848957,100,4085.694702
-297.866359,100,4090.712693
-251.142351,100,4095.716003
-244.030854,100,4100.720927
-255.65054,100,4105.715734
-122.186435,100,4110.72352
-111.663046,100,4115.723193
-189.3784,100,4119.733768
-115.030369,100,4122.745274
-284.14884,100,4126.731989
-119.93725,100,4129.729376
-102.281581,100,4134.742896
-239.221254,100,4139.752067
-126.881155,100,4144.815421
-333.960573,100,4148.745336
-240.162483,100,4153.761432
-115.604895,100,4157.744088
-182.761172,100,4160.809959
-159.234041,100,4165.799717
-108.661276,100,4170.770277
-171.997214,100,4175.75676
-165.446783,100,4180.78229
-261.446866,100,4185.777279
-301.855103,100,4190.78084
-174.855755,100,4196.003198
-184.969151,100,4199.977058
-160.756281,100,4203.80354
-152.28728,100,4206.848457
-110.584502,100,4209.786864
-105.475026,100,4214.778694
-189.703634,100,4218.869176
-109.553318,100,4221.816845
-176.258043,100,4226.962199
-332.333605,100,4230.952331
-172.051141,100,4234.922777
-111.752162,100,4239.900508
-329.060646,100,4245.136588
-144.141349,100,4248.830007
-112.340697,100,4253.837906
-129.248669,100,4257.840957
-97.691456,100,4262.934267
-141.665955,100,4267.87468
-141.648287,100,4271.922893
-155.598095,100,4275.943667
-128.918796,100,4279.833455
-148.66533,100,4282.902464
-161.27451,100,4285.907112
-103.305151,100,4290.890134
-189.570402,100,4294.823387
-330.278014,100,4299.959363
-176.886884,100,4303.913684
-117.821162,100,4307.944869
-202.809138,100,4310.842112
-114.301588,100,4314.948906
-196.552553,100,4318.922699
-110.934713,100,4321.86365
