#{"t_start": 1764828803.3887002, "env_id": "None"}
r,l,t
-78.89877,100,2686.378176
-112.128397,100,2690.369498
-165.403981,100,2694.386057
-141.05607,100,2698.40826
-112.556128,100,2702.411876
-87.080793,100,2707.492989
-124.565139,100,2711.423495
-126.853206,100,2716.405756
-145.37058,100,2721.467001
-81.916549,100,2725.422046
-78.298499,100,2728.422765
-84.568944,100,2731.435461
-147.451844,100,2734.438597
-84.423122,100,2737.531645
-147.403284,100,2742.514471
-128.914517,100,2746.547653
-166.318571,100,2750.540714
-124.449049,100,2755.546423
-154.631118,100,2760.543826
-142.361405,100,2765.52205
-102.088478,100,2769.489072
-109.610124,100,2774.485787
-186.913477,100,2778.561442
-161.404485,100,2784.057948
-129.840191,100,2788.582712
-120.886549,100,2791.559365
-92.951405,100,2794.563173
-114.194962,100,2798.552001
-93.722737,100,2803.488457
-95.952168,100,2808.490503
-151.26629,100,2813.579932
-155.583581,100,2818.602052
-115.957214,100,2823.538373
-170.004034,100,2827.620787
-145.504806,100,2831.508181
-112.822153,100,2836.61686
-136.627751,100,2840.517793
-150.499223,100,2845.514274
-110.100494,100,2850.536407
-142.918798,100,2855.545679
-91.959787,100,2860.630517
-101.917017,100,2864.64294
-120.630488,100,2869.547405
-119.541534,100,2874.575222
-133.475434,100,2879.554196
-110.240639,100,2884.650697
-116.01641,100,2889.681811
-90.278744,100,2893.662885
-143.698856,100,2898.585093
-115.378275,100,2901.66798
-88.248194,100,2905.586207
-143.634639,100,2910.590829
-111.184149,100,2915.593832
-140.971282,100,2919.735575
-150.018915,100,2923.712506
-161.480841,100,2927.667201
-118.206019,100,2931.654882
-111.540317,100,2936.644587
-135.005771,100,2940.649308
-105.570703,100,2944.642185
-257.671443,100,2948.742941
-157.833719,100,2952.721931
-184.059984,100,2956.727879
-178.218331,100,2960.693838
-154.979679,100,2964.667621
-124.942839,100,2968.682852
-89.421729,100,2973.707246
-112.850247,100,2977.691644
-120.939438,100,2982.749549
-146.376478,100,2985.75875
-140.723734,100,2990.690791
-107.958142,100,2995.701217
-119.902494,100,2999.702633
-119.213578,100,3004.731087
-87.599852,100,3009.723904
-143.209407,100,3013.845374
-148.422711,100,3018.791625
-134.982389,100,3023.778516
129.85693,29,3027.986753
-138.12978,100,3032.763591
-96.6887,100,3036.828765
-96.488736,100,3040.743393
-106.145875,100,3045.784414
-90.438022,100,3050.825198
-103.207386,100,3055.837378
-137.334606,100,3060.815828
-108.181645,100,3065.817793
-94.948257,100,3069.764625
-122.660097,100,3074.797018
-138.832135,100,3079.851076
-119.973246,100,3084.75978
-125.203287,100,3088.771944
-180.080606,100,3092.888137
-92.493753,100,3095.861999
-95.707083,100,3099.800948
-86.506611,100,3103.888909
-77.335658,100,3107.883155
-144.25977,100,3112.892761
-84.314787,100,3117.892019
-120.665605,100,3121.829877
-72.324606,100,3126.887841
-55.741715,100,3130.899643
-122.789894,100,3134.934195
-91.91287,100,3139.912964
-112.763517,100,3144.930871
-94.555572,100,3149.922924
-106.216462,100,3153.911156
-125.65052,100,3158.843974
-106.546124,100,3163.848397
-99.993705,100,3168.93083
-117.773658,100,3173.897334
-127.489823,100,3177.956822
-88.819454,100,3181.86134
-77.723782,100,3187.000981
-104.638685,100,3190.010017
-141.535626,100,3195.005546
-105.65731,100,3198.99259
-127.663761,100,3201.967209
-128.237598,100,3204.987645
-116.737967,100,3208.980674
-143.513608,100,3212.902891
-141.695387,100,3217.910762
-86.713386,100,3222.906305
-142.82863,100,3228.042128
-85.05538,100,3231.019838
-133.278876,100,3235.007037
-161.275952,100,3239.022469
-137.563127,100,3242.044883
-102.639387,100,3245.012197
-111.832509,100,3248.939406
-100.899851,100,3251.943591
-125.721186,100,3255.942367
-105.973301,100,3260.937692
-103.094091,100,3264.944656
-94.226009,100,3267.957715
-112.134048,100,3272.954013
-133.11156,100,3277.959993
-128.7202,100,3282.971649
-123.076372,100,3287.967524
-82.288359,100,3292.989141
-142.008347,100,3297.987126
83.616015,71,3302.692342
-105.627404,100,3305.984788
-92.286254,100,3310.995869
-90.701307,100,3316.017519
-103.57128,100,3321.000741
-134.16549,100,3326.011083
-131.121923,100,3331.021662
-62.079435,100,3336.008587
-105.060958,100,3341.005121
-163.708234,100,3345.035276
-114.388042,100,3348.049162
-127.59962,100,3353.041345
-69.139855,100,3358.035657
-104.209723,100,3363.067047
-168.287904,100,3368.058342
-106.031896,100,3373.056075
-90.701589,100,3377.072381
-113.395127,100,3381.071796
-92.992775,100,3386.101235
-124.873202,100,3391.081974
-80.500262,100,3396.099592
-84.855264,100,3401.098578
-116.5947,100,3406.114135
-110.965729,100,3411.122036
-81.735103,100,3415.114713
-99.40772,100,3420.120492
-123.087178,100,3425.110899
-64.778482,100,3430.130625
-105.958016,100,3435.131441
-94.006111,100,3440.137558
-96.770432,100,3445.14639
-130.098323,100,3450.150378
-151.320635,100,3454.139546
-108.795652,100,3458.187017
-110.995336,100,3462.15561
-135.422418,100,3467.149521
-139.593801,100,3472.533297
-109.809685,100,3477.164177
139.229479,24,3481.40779
-108.488364,100,3486.206849
-92.597327,100,3490.183961
-133.92665,100,3495.46795
-192.828284,100,3500.211656
-127.374821,100,3505.556046
-115.475212,100,3508.222845
-133.439166,100,3513.207868
-177.107011,100,3516.224581
-97.410774,100,3521.238997
-120.810083,100,3525.576789
-128.612162,100,3529.24593
-138.05599,100,3533.571179
-110.008938,100,3537.231542
-144.893402,100,3541.487125
-77.344635,100,3545.291102
-58.032953,100,3549.259203
-137.378575,100,3552.258609
-128.539497,100,3556.255909
-127.095323,100,3560.268785
-147.906251,100,3564.401161
-113.271607,100,3569.422859
-107.908385,100,3574.273291
-74.095749,100,3579.26617
-140.329822,100,3583.281806
-79.81579,100,3588.283648
-159.501733,100,3593.31475
-106.443557,100,3598.379357
-116.296591,100,3603.313568
-146.843439,100,3608.309169
-106.425729,100,3613.302657
-104.266855,100,3617.324252
-114.088974,100,3621.340102
105.848593,55,3624.883932
-89.365521,100,3627.343377
-97.142485,100,3630.344868
-96.543429,100,3634.518234
-59.528349,100,3637.444371
-75.950772,100,3641.42828
-132.307645,100,3644.61562
-106.812569,100,3647.392081
-80.114178,100,3651.373725
-83.116079,100,3655.433475
-130.155587,100,3660.412152
-98.284548,100,3664.392771
-95.025236,100,3669.389957
-80.584752,100,3672.428264
-44.758335,100,3675.413709
-64.6862,100,3678.398516
-69.902796,100,3682.403709
-109.980766,100,3687.496533
-119.95547,100,3691.436695
-114.294222,100,3696.454843
-147.538815,100,3700.425096
-91.663678,100,3704.518308
-162.958953,100,3707.456943
-60.108212,100,3711.47448
-86.362162,100,3716.455338
-151.161671,100,3720.462739
-117.108321,100,3724.4962
-127.572424,100,3727.47837
-112.803306,100,3731.550605
-145.577098,100,3735.489185
-138.969786,100,3739.489478
-68.467828,100,3743.474642
-56.448101,100,3747.484674
-89.57393,100,3750.50081
-62.983675,100,3755.54785
-105.541831,100,3759.497334
-66.205069,100,3763.596037
-99.660212,100,3766.574931
-136.141326,100,3769.602215
-76.982005,100,3772.580889
-109.189827,100,3776.590929
-104.118203,100,3780.58988
73.510796,75,3784.291273
-75.950061,100,3787.598233
-100.917577,100,3791.564861
-85.387624,100,3795.574889
-71.681725,100,3800.590832
25.49206,96,3804.509382
-79.699221,100,3807.492483
-81.625378,100,3812.506249
-114.210658,100,3817.522234
-66.909909,100,3821.601523
-123.727216,100,3825.614393
-97.355007,100,3829.631731
-86.5779,100,3834.627782
-200.856084,100,3839.663683
-107.231282,100,3843.560225
-141.018899,100,3847.590342
-85.773643,100,3852.62528
-120.08451,100,3856.660964
-151.097472,100,3859.566578
-105.025126,100,3864.608065
-135.714762,100,3869.587289
-133.22734,100,3874.581048
-132.576666,100,3879.613489
-123.167131,100,3883.595196
-95.816049,100,3888.625863
-108.398351,100,3892.597317
116.369106,34,3895.961582
147.230129,17,3897.773796
-115.423476,100,3900.594723
-117.151947,100,3905.619397
-93.977813,100,3910.60183
-92.065507,100,3915.640112
-125.796214,100,3920.651421
-140.06258,100,3924.644162
-96.546263,100,3927.653754
-123.645669,100,3932.636172
-104.870753,100,3937.648753
-90.37743,100,3942.640416
-156.310854,100,3946.677321
-123.456034,100,3950.649976
-135.77457,100,3954.684514
-109.294217,100,3959.687396
-109.050653,100,3964.673043
-121.212999,100,3969.69652
-141.316006,100,3973.676887
88.270097,56,3978.255755
-104.367063,100,3982.701271
-119.382752,100,3986.694797
-96.743103,100,3990.69285
-104.738332,100,3993.704188
-106.658855,100,3998.758057
-140.941393,100,4001.846295
133.712829,28,4004.037351
-127.409489,100,4008.82811
-124.425349,100,4012.834484
-93.332945,100,4017.740341
-105.112771,100,4021.833625
-86.307164,100,4026.809482
-123.587933,100,4031.74346
-208.984219,100,4036.866187
-124.736807,100,4040.780987
-105.752457,100,4043.784601
-108.73308,100,4046.819278
-126.580152,100,4050.866703
-114.53719,100,4053.888531
-115.898822,100,4058.773994
-130.183072,100,4062.87634
-103.108053,100,4067.831619
-143.315592,100,4071.898509
-120.083369,100,4074.848569
-135.475798,100,4079.829019
-100.692878,100,4082.885447
-93.877228,100,4087.894741
-84.076369,100,4092.913754
-119.843703,100,4095.938659
-98.03433,100,4100.902195
-107.732268,100,4105.84516
-97.196417,100,4110.831253
-115.711686,100,4115.853408
-90.234953,100,4120.850362
-86.732198,100,4125.878042
-119.711159,100,4130.873299
-96.353088,100,4135.957539
-99.574296,100,4140.931367
-143.654607,100,4145.998341
-99.233362,100,4148.90264
108.343494,41,4153.301532
-93.208671,100,4156.905339
-97.899271,100,4161.918034
-104.681895,100,4166.916902
-94.19927,100,4171.927527
-107.124996,100,4176.955251
-117.997157,100,4180.940358
-103.177362,100,4185.95267
-97.239377,100,4189.945587
-92.959931,100,4193.973614
148.769442,17,4197.094414
129.374319,30,4199.229236
-115.328531,100,4202.972571
-127.943863,100,4206.956255
-108.013974,100,4210.960487
-98.732393,100,4213.962554
-86.529182,100,4216.977412
-129.172248,100,4221.982355
-129.59173,100,4224.984865
-129.613549,100,4228.976195
-115.244083,100,4233.00371
-122.33145,100,4236.001124
-97.212255,100,4240.995287
-88.452967,100,4245.009097
134.45029,27,4247.249793
-94.84294,100,4251.002309
-94.456058,100,4253.991819
-100.099038,100,4257.008799
-121.257249,100,4260.002177
-119.760311,100,4263.004477
-151.520957,100,4267.022601
-89.275374,100,4271.030169
-118.129516,100,4276.02166
-90.911304,100,4280.034453
-115.564152,100,4283.040133
-106.661582,100,4287.049346
-99.54739,100,4291.048057
-123.51884,100,4295.10514
-105.390833,100,4300.063266
-94.248983,100,4304.033802
-134.819458,100,4309.043281
-95.70819,100,4314.171189
-114.761984,100,4317.147405
-117.249629,100,4320.073889
-92.054115,100,4325.059356
-120.838019,100,4329.063667
99.438108,47,4333.545922
-115.812133,100,4337.140973
-127.389875,100,4341.154003
-122.341244,100,4346.065845
-91.267089,100,4351.066975
-196.494113,100,4356.221765
-119.41572,100,4360.103533
-137.689643,100,4365.169347
-151.813699,100,4369.108157
-151.700637,100,4372.110017
-83.257146,100,4375.08781
-108.301071,100,4379.118097
-91.065355,100,4384.117201
-112.047158,100,4388.193144
-76.668172,100,4392.201539
-141.57639,100,4395.17753
-106.84344,100,4400.211593
-122.043234,100,4404.223963
-160.941204,100,4408.196232
