#{"t_start": 1765077872.44755, "env_id": "None"}
r,l,t
-374.017806,100,3967.012985
-669.349629,100,3971.947263
-1815.034673,100,3976.641518
-163.819609,100,3981.246168
-141.341334,100,3986.288008
-158.294046,100,3990.216439
-191.677865,100,3995.340934
-157.895369,100,3999.274166
-148.661581,100,4004.316539
-175.976851,100,4008.265154
-180.015896,100,4013.241435
-198.436934,100,4018.285319
-168.174682,100,4023.3121
-142.764398,100,4027.439762
-148.258437,100,4031.313363
-190.464594,100,4036.291469
-154.296416,100,4041.323631
-176.611361,100,4046.264505
-187.926592,100,4050.294767
-170.344258,100,4053.395916
-165.009675,100,4058.345407
-179.923209,100,4062.381892
-156.931188,100,4066.404389
-179.460968,100,4070.418248
-150.464997,100,4075.360831
-152.696916,100,4080.345229
-168.156448,100,4084.371891
-181.658939,100,4088.318223
-186.624922,100,4093.336256
-178.774956,100,4097.357095
-159.46911,100,4102.401871
-151.75323,100,4106.376487
-162.042342,100,4110.375359
-145.881933,100,4115.371468
-167.481993,100,4119.371624
-143.313494,100,4123.375575
-166.766119,100,4127.395945
-166.552088,100,4132.514223
-166.637165,100,4136.440288
-167.645568,100,4140.43591
-183.001943,100,4144.437902
-159.075791,100,4148.486282
-167.564611,100,4152.421946
-157.89843,100,4156.40182
-191.813462,100,4161.412403
-172.926159,100,4165.399753
-175.781868,100,4170.436771
-164.950053,100,4174.398985
-191.221043,100,4179.456014
-177.016515,100,4183.407449
-172.591364,100,4188.431203
-167.483587,100,4191.429001
-191.524476,100,4195.434802
-172.281327,100,4199.522969
-175.650322,100,4202.469169
-183.703988,100,4206.493057
-172.294401,100,4211.454771
-185.761672,100,4215.463965
-184.940289,100,4220.48153
-137.261975,100,4225.477632
-172.989839,100,4229.476595
-172.178244,100,4233.530831
-159.646428,100,4237.584195
-184.974231,100,4240.579642
-173.103133,100,4243.548926
-151.906307,100,4246.609654
-176.003117,100,4249.641086
-164.535967,100,4254.582817
-167.579098,100,4258.519229
-169.836487,100,4262.568341
-178.003337,100,4266.560138
-168.317524,100,4269.538254
-172.364478,100,4272.549114
-157.231705,100,4276.557051
-152.19654,100,4280.540721
-171.802184,100,4284.600368
-181.271649,100,4288.546485
-184.579273,100,4292.578787
-171.147471,100,4297.577069
-161.045195,100,4302.647117
-165.333612,100,4307.598036
-168.464014,100,4312.587954
-173.988286,100,4317.637354
-172.649431,100,4322.623493
-146.601119,100,4326.683669
-166.161269,100,4329.584077
-173.994899,100,4333.593037
-187.645709,100,4337.611422
-167.601543,100,4341.592061
-158.73513,100,4345.640464
-161.518783,100,4350.602316
-145.37521,100,4355.696065
-156.528788,100,4359.663948
-200.139186,100,4363.665346
-158.654405,100,4367.595605
-182.553388,100,4372.652161
-185.390776,100,4376.66261
-183.586649,100,4381.66498
-197.381416,100,4386.617414
-174.268108,100,4390.669377
-177.92956,100,4395.71534
-173.359051,100,4399.659507
-171.744769,100,4403.657516
-166.679415,100,4406.669528
-171.04655,100,4410.674895
-159.748724,100,4414.71069
-180.655567,100,4418.760737
-185.015638,100,4422.76461
-169.357815,100,4426.744016
-187.911554,100,4430.694524
-163.282982,100,4434.734948
-176.097254,100,4438.757673
-129.982045,100,4442.742003
-185.558732,100,4446.72645
-160.038923,100,4451.815817
-150.144448,100,4455.761003
-160.222562,100,4459.760013
-167.743692,100,4463.747506
-192.764698,100,4467.777555
-176.15513,100,4470.759329
-157.171201,100,4473.769609
-189.20567,100,4477.767751
-169.859118,100,4481.821435
-182.914869,100,4485.777597
-185.706302,100,4489.778939
-167.173733,100,4493.797481
-185.136499,100,4497.845748
-161.780914,100,4501.782153
-197.976257,100,4505.790665
-197.096831,100,4509.773936
-184.891372,100,4513.814716
-173.165872,100,4516.76258
-171.885362,100,4520.774485
-186.906662,100,4524.862774
-179.569889,100,4528.793447
-171.658612,100,4532.780485
-182.8986,100,4536.851181
-176.54798,100,4541.790045
-184.483471,100,4546.878548
-175.108574,100,4551.894399
-160.575015,100,4554.830579
-180.018895,100,4560.030827
-173.160805,100,4563.839316
-176.712458,100,4568.886755
-155.764425,100,4573.887165
-166.724709,100,4576.851168
-170.392164,100,4580.927133
-152.574798,100,4584.87305
-162.400863,100,4589.970521
-193.902836,100,4594.9253
-179.896929,100,4598.92864
-202.586494,100,4602.873518
-143.223701,100,4606.889203
-188.461075,100,4611.93176
-206.160827,100,4615.883941
-210.958269,100,4620.948643
-185.859034,100,4623.914988
-156.35666,100,4627.936843
-172.15923,100,4633.04254
-189.631476,100,4636.032151
-173.261681,100,4640.933303
43.489862,65,4645.612353
-160.28315,100,4648.929204
-178.796703,100,4654.010941
-196.925778,100,4658.949236
-176.443122,100,4663.985075
-186.843568,100,4669.035838
-179.376885,100,4672.06281
-156.525233,100,4676.012578
-166.248372,100,4681.002428
-185.132991,100,4685.001146
-169.188549,100,4689.937397
-145.563897,100,4694.052294
-174.072406,100,4698.973185
-172.274092,100,4704.026607
-180.628402,100,4709.198184
-171.041465,100,4714.101593
-176.141775,100,4718.143885
-171.300178,100,4723.146453
-179.583362,100,4727.095268
-140.336587,100,4731.099244
-155.823005,100,4735.095535
-169.175778,100,4739.026406
-173.120006,100,4743.143361
-191.868647,100,4748.155153
-191.816337,100,4752.140071
-170.923259,100,4756.177323
-153.631565,100,4760.136174
-174.968571,100,4764.200894
-175.972303,100,4768.22792
-182.004061,100,4773.2363
-186.128591,100,4778.170067
-161.729307,100,4783.220269
-189.319487,100,4788.245479
-165.777023,100,4793.15135
-183.384834,100,4796.26768
-197.52836,100,4799.275517
-170.638166,100,4803.212892
-170.261269,100,4808.196733
-156.885312,100,4813.21293
-184.21703,100,4818.219237
-187.245053,100,4823.187192
-153.304454,100,4828.191034
-213.986024,100,4832.004325
-148.075507,100,4837.155899
-171.994971,100,4841.145113
-177.821675,100,4845.214396
-175.813062,100,4849.119962
-167.377958,100,4853.19186
-168.382439,100,4858.193468
-185.21668,100,4862.20613
-176.951754,100,4867.301497
-186.083267,100,4872.240763
-160.242847,100,4875.287996
-159.543962,100,4879.194747
-171.836714,100,4883.322351
-177.922038,100,4887.293082
-167.238584,100,4891.337135
-162.985589,100,4896.21233
-171.886582,100,4900.339521
-171.721374,100,4905.349425
-146.013182,100,4910.284385
-154.377578,100,4914.336014
-200.882919,100,4919.258427
-182.11891,100,4923.297299
-164.447409,100,4926.284829
-170.942428,100,4930.265121
-174.704742,100,4935.236762
-170.766599,100,4939.28683
-177.46865,100,4943.268474
-169.098586,100,4946.379102
-195.060282,100,4950.354125
-168.266995,100,4954.239472
-162.226221,100,4958.373119
-167.661961,100,4962.288385
-136.77819,100,4965.244948
-165.150616,100,4969.246777
-169.552311,100,4973.358377
-151.793122,100,4977.352254
-173.377024,100,4980.380124
-170.463483,100,4983.379689
-157.156444,100,4988.362391
-155.594958,100,4992.307765
-197.965909,100,4996.354472
-186.495521,100,5001.311323
-175.974783,100,5005.454817
-142.049721,100,5010.385746
-163.412157,100,5014.398455
-189.065816,100,5018.33931
-176.21968,100,5022.387667
-176.542999,100,5026.426814
-161.787248,100,5030.374188
-144.858037,100,5035.530783
-155.812271,100,5039.405527
-159.548793,100,5043.386096
-182.93559,100,5048.495755
-131.500734,100,5053.405578
-155.800029,100,5057.467476
-173.027756,100,5062.50568
-136.385884,100,5067.521964
-150.104172,100,5070.551312
-145.404105,100,5074.531257
-170.736202,100,5078.473226
-169.567772,100,5082.520498
-162.548491,100,5086.495597
-170.708492,100,5091.490856
-177.978012,100,5095.4956
-139.269791,100,5099.466277
-166.763867,100,5103.392904
-167.770874,100,5107.62688
-164.094973,100,5112.402431
-171.706056,100,5116.514982
-147.321387,100,5120.42931
-157.14317,100,5124.454916
-157.577588,100,5128.451905
-188.351169,100,5132.59784
-167.172543,100,5137.467227
-177.352332,100,5141.553128
-139.68548,100,5144.572631
-140.628407,100,5147.571439
-142.607655,100,5152.62387
-179.439669,100,5156.550683
-162.083485,100,5159.52848
-172.678962,100,5164.479615
-152.195668,100,5169.603337
-177.901224,100,5174.583802
-176.839591,100,5179.593182
-172.983943,100,5184.681241
-140.565366,100,5188.568846
-172.11069,100,5193.61547
-166.899874,100,5198.59121
-140.757841,100,5203.583257
-168.175106,100,5207.55877
-181.630478,100,5210.553811
-183.386992,100,5214.561809
-200.85311,100,5218.548879
-178.853742,100,5223.574178
-164.902022,100,5228.615424
-147.833703,100,5232.568071
-176.878262,100,5236.569031
-199.029151,100,5241.588759
-144.628007,100,5246.610012
-160.109693,100,5250.538424
-168.607362,100,5253.628557
-189.672708,100,5256.663679
-178.710947,100,5260.616247
-172.039395,100,5265.598777
-166.439678,100,5268.5711
-137.486023,100,5271.602978
-174.769691,100,5276.601896
-195.017948,100,5281.623845
-148.003402,100,5284.617661
-178.161704,100,5288.586525
-143.578078,100,5293.618566
-155.982678,100,5297.637499
-142.907543,100,5302.649925
-162.834548,100,5306.618553
-176.486889,100,5309.664929
-138.406554,100,5314.710122
-162.743828,100,5318.646286
-145.022315,100,5323.64242
-180.485721,100,5328.690402
-165.788909,100,5332.685753
-166.880309,100,5337.702924
-164.693316,100,5341.724377
-158.062632,100,5346.717596
-172.279528,100,5351.638348
-155.279339,100,5356.739681
-141.492002,100,5360.731695
-177.121032,100,5364.687334
-167.750751,100,5368.792718
-197.025447,100,5373.05279
-163.259183,100,5376.77748
-155.513376,100,5381.793503
-140.608614,100,5384.840331
-161.40705,100,5389.81464
-164.518669,100,5393.890782
-148.369182,100,5396.783708
-164.18042,100,5401.813284
-157.376685,100,5406.831679
-170.509565,100,5410.861872
-145.642884,100,5413.807064
-170.44163,100,5418.867832
-173.02842,100,5423.79506
-148.306691,100,5427.918606
-171.930751,100,5432.888192
-166.701673,100,5436.813084
-137.613674,100,5441.816139
-173.726746,100,5446.857692
-190.311714,100,5451.979133
-167.379517,100,5455.833558
-159.97041,100,5459.889984
-164.062464,100,5462.896783
-171.197733,100,5466.877079
-154.576165,100,5471.847273
-178.185413,100,5475.845342
-136.649632,100,5479.864891
-155.22616,100,5484.942675
-142.043635,100,5488.914013
-161.608171,100,5493.976985
-136.405383,100,5497.974047
-168.350379,100,5502.902175
-162.089867,100,5507.96193
-125.57475,100,5512.851672
-170.26256,100,5517.930036
-172.733499,100,5522.88169
-158.073935,100,5526.931541
-185.124032,100,5531.888777
-137.169112,100,5535.914691
-174.907905,100,5538.955274
-136.186023,100,5542.936982
-158.430155,100,5545.94774
-159.406826,100,5550.960069
-152.16764,100,5555.903098
-161.878369,100,5560.950181
-157.030766,100,5565.986137
-172.394174,100,5570.964319
-158.620889,100,5575.991658
-172.98441,100,5578.927501
-169.30079,100,5583.99538
-195.839,100,5589.001256
-161.06643,100,5593.007684
-161.862667,100,5597.023754
-160.395683,100,5600.958859
-178.109061,100,5603.961133
-174.738098,100,5608.961824
-170.217606,100,5613.00697
-177.85491,100,5618.054514
-154.462297,100,5623.087323
-175.414818,100,5627.01002
-167.50052,100,5630.956964
-146.744763,100,5636.031137
-136.715025,100,5639.986766
-149.32303,100,5645.017617
-181.906507,100,5650.064703
-181.83484,100,5655.115222
-154.887128,100,5660.091177
-163.168977,100,5664.036749
-150.414212,100,5669.019094
-193.959347,100,5674.047662
-156.613355,100,5678.079156
-180.77013,100,5682.070258
-169.551912,100,5687.112776
-144.943663,100,5692.067618
-135.28556,100,5697.171359
-179.563843,100,5701.096909
-145.147365,100,5704.168115
-159.814167,100,5707.08572
-198.040946,100,5712.104187
-159.420375,100,5717.078665
-144.835073,100,5721.141089
-159.213442,100,5726.142604
-172.968905,100,5731.126772
-170.467378,100,5736.172795
-169.705578,100,5741.135593
-131.639039,100,5746.105617
-188.585038,100,5750.141677
-177.17331,100,5753.207641
-166.805892,100,5756.172838
-156.432944,100,5761.168397
-147.093478,100,5764.207532
-138.260812,100,5767.165937
-175.228952,100,5770.212629
-155.760802,100,5774.272977
-189.395088,100,5777.200513
-152.35905,100,5780.197271
-189.276986,100,5783.145035
-155.233967,100,5788.159096
-158.75979,100,5791.160623
-142.896014,100,5794.226044
-158.058895,100,5798.205334
-157.906819,100,5801.22886
-163.34677,100,5805.196453
-157.939536,100,5809.231294
-179.384295,100,5814.273259
-162.574874,100,5819.218868
-147.956782,100,5823.193443
-160.724388,100,5828.253723
-174.106819,100,5831.244196
-157.130931,100,5834.220083
-140.606832,100,5837.214209
-173.671502,100,5840.275314
-172.292364,100,5843.307879
-179.010467,100,5846.250174
-164.705556,100,5849.262223
-141.519183,100,5852.315682
-168.233586,100,5856.239208
-162.477845,100,5859.304891
-159.103242,100,5863.319559
-162.649103,100,5866.280668
-142.271521,100,5870.356933
-179.767323,100,5874.417219
-169.317345,100,5879.369046
-150.932368,100,5883.337365
-141.651083,100,5887.267158
-156.754597,100,5891.311256
-181.548079,100,5895.311521
-178.138261,100,5899.306386
-156.360065,100,5903.279867
-133.208773,100,5907.309648
-169.798123,100,5912.343388
-157.035439,100,5916.366118
-167.650228,100,5920.303826
-195.354824,100,5923.299799
-179.217776,100,5927.357041
-175.378891,100,5931.371456
-169.291171,100,5934.344389
-162.10646,100,5938.337434
-150.76587,100,5943.355217
-189.573027,100,5948.330592
-163.456371,100,5952.362509
-176.091988,100,5957.436326
-163.63062,100,5961.351034
-177.062264,100,5966.360751
-155.092864,100,5971.370181
-176.701366,100,5976.394612
-163.195566,100,5981.418652
-172.890434,100,5986.410796
-181.845486,100,5990.432902
-176.056354,100,5995.386231
-148.431184,100,5999.380577
-158.094788,100,6002.457492
-166.476848,100,6006.401489
-156.566771,100,6009.374483
-149.583834,100,6012.480829
-170.097614,100,6017.458583
-158.288265,100,6021.392846
-164.831244,100,6026.467515
-156.176573,100,6031.485948
-162.513106,100,6035.457959
-185.073877,100,6039.485088
-153.466144,100,6042.442016
-192.27099,100,6046.476878
-146.721347,100,6051.473937
-136.889545,100,6055.434134
-166.70229,100,6058.546631
-158.929193,100,6062.531234
-155.306878,100,6067.52315
-156.373805,100,6072.448283
-145.269435,100,6076.45187
-157.561312,100,6080.520443
-166.007844,100,6085.525948
-180.53685,100,6090.567369
-165.497763,100,6095.504737
-188.191849,100,6100.545604
-158.976604,100,6103.550592
-176.862769,100,6108.56087
-169.190144,100,6112.559392
-181.450694,100,6117.521418
-169.432676,100,6122.528659
-147.693141,100,6126.574772
-149.717654,100,6131.634233
-143.815984,100,6136.565798
-165.96552,100,6141.574287
-168.978191,100,6145.588557
-176.381706,100,6149.576872
-161.020562,100,6154.56089
-195.570508,100,6159.584417
-163.217352,100,6164.607851
-145.159566,100,6167.568106
-146.832882,100,6171.619285
-152.481265,100,6176.635326
-164.524663,100,6180.660797
-164.381684,100,6185.779988
-187.013916,100,6188.638604
-142.287004,100,6192.634327
-169.509725,100,6196.615185
-146.664144,100,6200.666371
-159.786172,100,6204.602883
-156.039896,100,6207.628794
-157.076389,100,6211.685439
-167.363458,100,6215.631367
-132.921974,100,6220.665797
-185.050785,100,6223.684363
-195.498969,100,6228.706948
-184.582851,100,6232.70326
-174.160945,100,6237.753306
-152.795423,100,6241.686527
-152.134667,100,6246.618249
-162.400575,100,6250.685994
-152.282612,100,6253.805805
-187.096041,100,6257.731497
-151.708818,100,6262.795248
-138.254179,100,6267.722894
-160.718856,100,6271.753547
-161.600757,100,6275.756194
-167.237875,100,6280.740918
-179.777305,100,6284.777903
-179.025279,100,6288.879338
-172.192773,100,6292.813976
-143.051042,100,6296.779112
-166.437178,100,6300.825858
-152.578298,100,6305.835762
-159.491858,100,6310.716861
-152.203087,100,6315.786052
-159.801733,100,6320.792594
-162.098078,100,6325.840093
-160.552006,100,6329.763156
-146.771647,100,6333.691461
-223.741618,100,6338.7747
-151.245254,100,6342.84284
-177.335856,100,6347.843819
-142.373573,100,6351.870511
-183.543718,100,6356.807707
-170.244833,100,6359.758644
-155.362766,100,6363.859889
-200.083286,100,6368.71822
-158.072162,100,6372.827373
-162.959229,100,6376.829852
-157.972011,100,6380.730236
-160.419868,100,6384.851964
-160.932283,100,6389.855461
-152.296014,100,6392.793453
-177.140969,100,6397.864954
-162.617469,100,6401.837855
-173.497025,100,6406.793713
-166.554708,100,6409.832773
-142.712344,100,6414.863919
-164.685785,100,6419.805188
-185.672046,100,6422.862549
-172.146797,100,6426.86564
-176.452174,100,6430.89225
-157.899741,100,6434.831321
-156.645881,100,6438.871017
-146.996368,100,6442.910472
-177.164169,100,6446.882127
-166.236161,100,6451.867827
-147.777329,100,6456.877477
-155.576523,100,6459.898357
-161.163218,100,6464.936568
-135.537958,100,6468.968747
-124.95415,100,6472.879559
-143.40746,100,6477.857926
-146.657835,100,6481.901417
-157.572217,100,6485.885482
-167.685267,100,6489.918194
-209.763504,100,6493.910827
-145.846012,100,6497.932509
-175.317753,100,6501.879567
-163.557455,100,6505.908464
-145.23536,100,6509.901376
-143.347505,100,6514.980227
-174.475054,100,6518.92692
-160.48631,100,6524.030235
-139.80775,100,6526.994889
-187.113398,100,6532.029088
-134.430738,100,6535.933532
-135.716169,100,6539.997644
-167.419913,100,6543.970076
-165.373391,100,6548.01653
-144.697597,100,6551.953203
-170.978755,100,6556.013199
-167.585764,100,6560.03531
-164.047048,100,6562.974911
-179.158881,100,6567.046433
-155.529636,100,6572.002651
-173.015561,100,6575.938557
-151.520711,100,6580.015007
-178.905912,100,6584.129937
-155.332556,100,6588.029537
-124.426819,100,6592.078113
-166.436196,100,6596.084915
-143.078503,100,6601.108766
-160.885766,100,6604.04179
-175.93725,100,6609.092879
-154.298815,100,6613.055131
-139.826378,100,6617.119457
-174.899678,100,6621.104201
-122.399379,100,6625.124777
-178.575548,100,6629.154767
-164.466341,100,6632.17462
-169.847954,100,6637.18478
-207.776137,100,6642.188545
-149.724979,100,6646.210799
-174.1704,100,6650.215462
-174.989573,100,6655.133872
-152.047573,100,6660.227234
-157.953167,100,6665.257114
-137.492422,100,6670.215162
-175.369841,100,6674.15659
-172.478055,100,6678.162052
-145.142984,100,6683.20134
-159.339384,100,6687.207591
-147.646643,100,6691.163043
-172.457782,100,6695.1315
-154.465063,100,6699.092739
-140.540665,100,6703.086752
-142.066149,100,6708.057374
-158.084428,100,6713.120601
-149.16556,100,6718.150921
-169.876065,100,6723.15836
-155.792657,100,6727.159919
-149.090399,100,6731.219026
-155.647969,100,6735.166845
-158.08949,100,6740.131063
-127.520492,100,6744.166535
-122.790271,100,6747.26586
-160.242665,100,6752.163272
-161.759507,100,6756.144689
-127.627159,100,6760.178488
-152.356534,100,6765.16126
-122.257681,100,6768.192919
-164.323109,100,6771.233808
-129.496994,100,6775.218377
-146.412515,100,6779.231959
-133.120087,100,6783.272835
-163.144085,100,6787.200134
-160.978363,100,6792.302487
-166.019349,100,6797.206295
-137.521963,100,6801.198786
-154.928569,100,6805.224552
-159.817785,100,6810.306297
-149.017939,100,6814.23254
-164.933007,100,6819.182015
-141.525342,100,6823.24857
-160.404471,100,6828.252903
-165.065986,100,6833.215652
-169.369143,100,6837.268166
-130.450703,100,6841.295789
-161.253625,100,6845.349657
-153.512955,100,6849.440261
-165.859172,100,6853.431544
-164.620292,100,6858.360026
-158.80005,100,6862.393331
-149.360917,100,6866.44044
-143.006574,100,6870.456696
-165.749453,100,6873.433788
-177.112834,100,6877.428067
-169.570368,100,6881.506949
-173.32912,100,6886.403657
-177.91708,100,6889.517961
-170.619143,100,6894.403596
-153.172854,100,6898.445178
-121.746633,100,6903.35884
-171.922523,100,6907.301455
-140.035559,100,6911.3884
-138.101416,100,6915.37621
-135.239955,100,6919.413667
-180.540327,100,6924.451678
-130.44344,100,6928.411748
-126.47964,100,6933.560293
-163.834793,100,6937.52666
-159.238286,100,6942.480107
-160.077348,100,6945.419901
-146.008768,100,6949.439856
-139.752406,100,6953.46767
-145.141605,100,6957.43055
-155.991652,100,6962.51168
-127.754006,100,6966.532598
-155.073057,100,6971.470918
-146.597459,100,6975.568299
-166.562431,100,6979.546316
-157.118656,100,6984.536729
-138.480022,100,6988.549973
-128.86726,100,6992.53081
-145.864843,100,6997.456189
-164.182933,100,7002.475109
-165.664446,100,7006.51414
-163.797449,100,7011.538004
-127.692595,100,7014.529525
-138.274077,100,7018.603871
-158.949653,100,7023.465226
-171.055074,100,7027.531457
-130.3576,100,7032.555011
-164.251852,100,7036.546037
-174.882478,100,7041.457772
-175.677447,100,7045.474237
-158.782531,100,7049.555195
-177.614203,100,7052.50311
-163.623343,100,7056.507353
-163.065771,100,7060.51912
-168.928021,100,7064.486731
-147.837026,100,7069.557689
-185.513289,100,7073.516417
-149.212202,100,7077.606197
-152.63286,100,7081.670007
-147.697881,100,7086.574466
-143.513326,100,7089.534621
-168.433072,100,7093.568834
-150.568376,100,7096.626216
-141.614841,100,7100.549686
-156.045898,100,7104.552224
-154.558304,100,7108.560676
-155.945248,100,7112.583707
-125.738104,100,7117.619826
-145.904443,100,7121.578188
-156.56111,100,7126.630604
-148.827753,100,7130.553927
-143.792046,100,7134.595663
-149.804329,100,7138.658615
-183.507411,100,7143.580672
-175.85064,100,7148.592104
-157.054434,100,7152.574914
-140.855489,100,7157.628784
-139.413166,100,7162.647864
-165.177191,100,7167.591197
-170.270742,100,7172.663516
-166.078837,100,7176.639228
-150.475094,100,7181.657761
-171.300804,100,7185.65164
-146.018776,100,7190.633575
-147.366925,100,7195.668437
-149.825503,100,7199.649255
-163.450429,100,7203.656436
-173.769767,100,7206.704464
-146.225186,100,7210.697567
-131.282023,100,7214.810761
-170.605566,100,7218.750874
-163.630257,100,7222.758408
-150.929118,100,7225.746032
-157.07979,100,7229.680683
-120.431192,100,7234.867038
-173.391883,100,7238.768216
-183.167496,100,7243.682711
-137.137506,100,7247.844478
-131.309745,100,7250.818606
-129.391205,100,7254.847826
-160.54381,100,7257.878431
-136.871102,100,7260.860163
-153.291519,100,7265.779233
-151.732237,100,7269.850989
-137.64331,100,7272.89268
-144.35313,100,7275.866564
-168.355516,100,7278.899943
-154.153897,100,7283.925399
-148.018418,100,7287.872819
-142.848044,100,7291.888519
-140.436708,100,7296.942868
-137.68633,100,7301.871147
-165.494767,100,7305.894975
-137.276934,100,7310.89802
-148.866715,100,7313.890707
-167.644499,100,7318.751165
-157.653005,100,7322.793049
-173.783327,100,7326.889059
-188.761779,100,7330.8708
-140.451503,100,7334.968874
181.641216,8,7338.73997
-150.443324,100,7342.789882
-128.949646,100,7346.846473
-159.089458,100,7351.8973
-168.623278,100,7356.933912
-159.451138,100,7361.81386
-164.5943,100,7366.921192
-126.606336,100,7371.909777
-150.805198,100,7376.903694
-135.767805,100,7382.039759
-135.18495,100,7386.927897
-151.863136,100,7390.946455
-168.756244,100,7395.894456
-170.665244,100,7400.914658
-169.853527,100,7404.883909
-137.666307,100,7409.895876
-146.464872,100,7413.96847
-144.213669,100,7418.922793
-159.299655,100,7422.052562
-145.543186,100,7426.981414
-180.044297,100,7431.080734
-450.332926,100,7436.560458
-173.433543,100,7439.933153
-136.220817,100,7442.943598
-147.742141,100,7447.941439
-137.912852,100,7453.044006
-124.668693,100,7457.010487
-154.731553,100,7461.047336
-141.252994,100,7464.932269
-141.607048,100,7469.99591
-170.409821,100,7474.964811
-156.261488,100,7480.07068
-136.777244,100,7484.995568
-174.868345,100,7488.008691
-171.192701,100,7491.940756
-147.756687,100,7497.140478
-134.062401,100,7501.119217
-183.747241,100,7505.125883
-139.24039,100,7508.075375
-167.89595,100,7513.098548
-143.616785,100,7517.073857
-144.491337,100,7521.03624
-151.474201,100,7525.046071
-129.410121,100,7529.144071
-138.711884,100,7534.12763
-157.884477,100,7539.061918
-185.812817,100,7543.006463
-142.943457,100,7548.007774
-187.582378,100,7552.056144
-171.496749,100,7555.170033
-158.861885,100,7560.127544
-162.60211,100,7564.174854
-121.811785,100,7568.017461
-129.490664,100,7572.048353
-157.467775,100,7577.131465
-150.819534,100,7581.219855
-146.310964,100,7585.136805
-181.070181,100,7589.241408
-145.485657,100,7594.138409
-157.178679,100,7599.10168
-133.039351,100,7604.071249
-179.423604,100,7609.26802
-174.815202,100,7612.082063
-177.943365,100,7617.118829
-138.3618,100,7621.164646
-149.647125,100,7625.195184
-133.273691,100,7629.126467
-155.353244,100,7632.067868
-172.850511,100,7636.095286
-145.271462,100,7641.089618
-129.727171,100,7646.091948
-155.454842,100,7650.126839
-138.150275,100,7654.043402
-140.101264,100,7658.130109
-168.467059,100,7663.14441
-157.162401,100,7667.168867
-164.974578,100,7672.119714
-152.881253,100,7676.132823
-125.49694,100,7681.130539
-152.014597,100,7684.169461
-154.033678,100,7689.203136
-148.888026,100,7694.187624
-154.069379,100,7698.199697
-153.307626,100,7701.264813
-144.225983,100,7705.199992
-152.323227,100,7708.242227
-142.876189,100,7713.288965
-125.502107,100,7718.302491
-138.802367,100,7722.183456
-137.765619,100,7727.237108
-131.940906,100,7731.357117
-148.747834,100,7736.306013
-170.32492,100,7740.341601
-156.581065,100,7744.357711
-130.087847,100,7747.365297
-155.926394,100,7750.24417
-152.763395,100,7755.242047
-158.21037,100,7760.338342
-162.838156,100,7765.405109
-141.088239,100,7769.287569
-171.520165,100,7774.348008
-131.393409,100,7779.228404
-136.504898,100,7783.231148
-160.047818,100,7787.238357
-180.833381,100,7790.247907
-137.849439,100,7794.346672
-158.293498,100,7797.261219
-155.39733,100,7801.266633
-167.434843,100,7805.316992
-175.003845,100,7808.346993
-130.987588,100,7812.362655
-158.987535,100,7816.381506
-131.99554,100,7820.348385
-153.876415,100,7823.347853
-147.819584,100,7827.422581
-156.894126,100,7830.35461
-149.218201,100,7834.299531
-157.730822,100,7838.342359
-153.618378,100,7842.375771
-159.637984,100,7846.319888
-156.422811,100,7850.285541
-157.161441,100,7854.425046
-140.232167,100,7858.297345
-222.00943,100,7861.322125
-134.125895,100,7866.287017
-160.880953,100,7870.327101
-151.741688,100,7875.366985
-156.916827,100,7880.37476
-140.231589,100,7884.348805
-138.59556,100,7888.353105
-166.923813,100,7891.394202
-133.376537,100,7896.393162
-180.712003,100,7899.362449
-142.561742,100,7904.494057
-156.462374,100,7908.4247
-149.726799,100,7913.430473
-135.706598,100,7918.447758
-152.213747,100,7923.410417
-155.426697,100,7927.401894
-127.03309,100,7931.3873
-164.753117,100,7935.506765
-139.819846,100,7939.544031
-165.868538,100,7944.411075
-126.679271,100,7948.48202
-165.151512,100,7952.400679
-175.706452,100,7956.474039
-168.623148,100,7960.488131
-153.940155,100,7965.446101
-156.101833,100,7969.492579
-171.161335,100,7973.499232
-161.664147,100,7977.467464
-184.937715,100,7982.492756
-163.271495,100,7986.443094
-140.698286,100,7990.462388
-143.498922,100,7994.459182
-174.307011,100,7998.484723
-144.005189,100,8002.460403
-157.981848,100,8006.557966
-166.055042,100,8010.53821
-167.603205,100,8013.622443
-165.094714,100,8016.575005
-164.191833,100,8019.547023
-152.813287,100,8022.600135
-170.897793,100,8026.539028
-133.035381,100,8030.519077
-173.245903,100,8035.51393
-151.858442,100,8038.514827
-135.350765,100,8042.501464
-178.428625,100,8046.496569
-132.865261,100,8050.502528
-138.280127,100,8055.596983
-159.042708,100,8059.565325
-170.353015,100,8062.539019
-140.305266,100,8066.579628
-134.038259,100,8070.559223
-169.212572,100,8073.596811
-129.363217,100,8077.599296
-155.925836,100,8082.571437
-153.361048,100,8086.667433
-153.04321,100,8090.638761
-172.569125,100,8094.598937
-166.454006,100,8098.657958
-171.224514,100,8102.573873
-160.983997,100,8107.68949
-146.244728,100,8111.62295
-163.206065,100,8115.658763
-148.106446,100,8119.643427
-149.929591,100,8123.633473
-156.096671,100,8127.616909
-138.89113,100,8131.583242
-143.655914,100,8135.602592
-182.065508,100,8140.685841
-174.489079,100,8144.683153
-166.167979,100,8148.614393
-146.421027,100,8152.635189
-150.713301,100,8156.66897
-157.304467,100,8159.765566
-152.547135,100,8163.604983
-137.422032,100,8167.631578
-163.677662,100,8171.724613
